10,70
10,69
10,68
11,68
11,69
12,69
12,68
12,67
11,67
11,66
11,65
11,64
12,64
12,65
13,65
14,65
14,66
15,66
15,67
16,67
16,66
16,65
17,65
17,66
18,66
19,66
20,66
21,66
21,67
21,68
21,69
20,69
20,70
21,70
21,71
21,72
21,73
21,74
22,74
23,74
24,74
24,73
25,73
25,74
26,74
26,73
26,72
25,72
24,72
24,71
23,71
23,72
23,73
22,73
22,72
22,71
22,70
22,69
22,68
22,67
22,66
23,66
23,67
23,68
23,69
23,70
24,70
25,70
25,69
26,69
26,70
27,70
27,69
27,68
26,68
26,67
27,67
28,67
28,68
29,68
29,67
29,66
28,66
27,66
27,65
27,64
28,64
29,64
30,64
31,64
31,63
30,63
29,63
28,63
27,63
27,62
28,62
28,61
27,61
27,60
28,60
29,60
30,60
30,61
31,61
31,60
31,59
32,59
32,60
33,60
34,60
34,59
35,59
36,59
36,58
36,57
37,57
37,58
37,59
37,60
36,60
35,60
35,61
36,61
37,61
38,61
39,61
39,62
38,62
38,63
39,63
40,63
41,63
42,63
43,63
43,64
44,64
45,64
45,65
45,66
45,67
46,67
46,68
47,68
47,69
46,69
46,70
47,70
48,70
49,70
49,71
48,71
47,71
46,71
45,71
44,71
44,72
43,72
43,73
43,74
43,75
43,76
44,76
45,76
45,75
45,74
46,74
47,74
48,74
48,73
49,73
50,73
50,74
49,74
49,75
48,75
47,75
46,75
46,76
46,77
46,78
46,79
45,79
45,80
44,80
44,79
43,79
43,80
43,81
43,82
44,82
44,81
45,81
45,82
46,82
46,81
46,80
47,80
47,81
47,82
48,82
48,81
48,80
49,80
50,80
50,81
51,81
52,81
52,80
53,80
53,81
54,81
55,81
55,82
55,83
55,84
54,84
53,84
53,83
54,83
54,82
53,82
52,82
52,83
51,83
51,82
50,82
49,82
49,83
48,83
48,84
49,84
50,84
50,85
49,85
48,85
47,85
47,86
47,87
47,88
48,88
48,89
49,89
49,88
50,88
50,89
51,89
52,89
52,90
53,90
53,89
53,88
54,88
54,89
54,90
54,91
54,92
53,92
53,93
52,93
52,94
51,94
50,94
50,93
51,93
51,92
52,92
52,91
51,91
51,90
50,90
50,91
50,92
49,92
48,92
48,91
49,91
49,90
48,90
47,90
46,90
46,91
45,91
45,92
44,92
44,91
44,90
45,90
45,89
45,88
46,88
46,87
46,86
46,85
46,84
45,84
45,83
44,83
43,83
42,83
41,83
41,82
41,81
40,81
40,82
39,82
39,81
39,80
38,80
38,81
38,82
37,82
36,82
36,81
36,80
35,80
35,79
36,79
37,79
37,78
37,77
36,77
36,78
35,78
35,77
34,77
34,76
35,76
36,76
37,76
38,76
38,77
39,77
40,77
40,78
40,79
40,80
41,80
42,80
42,79
42,78
43,78
43,77
42,77
41,77
41,76
42,76
42,75
41,75
41,74
41,73
40,73
40,74
39,74
38,74
37,74
37,73
37,72
37,71
38,71
39,71
39,70
38,70
38,69
39,69
40,69
40,70
41,70
42,70
43,70
44,70
44,69
43,69
43,68
42,68
42,69
41,69
41,68
41,67
42,67
42,66
41,66
41,65
41,64
40,64
39,64
39,65
38,65
37,65
37,66
37,67
36,67
36,68
37,68
37,69
36,69
36,70
36,71
35,71
35,70
35,69
35,68
34,68
34,67
33,67
33,66
32,66
31,66
31,65
30,65
30,66
30,67
30,68
31,68
32,68
32,69
33,69
33,70
33,71
32,71
31,71
30,71
30,72
31,72
32,72
32,73
33,73
33,74
32,74
32,75
31,75
31,74
31,73
30,73
30,74
30,75
29,75
29,76
28,76
28,77
27,77
26,77
26,76
25,76
24,76
23,76
23,77
23,78
22,78
21,78
21,79
22,79
22,80
21,80
20,80
20,79
19,79
19,78
18,78
18,79
17,79
16,79
15,79
14,79
13,79
12,79
11,79
10,79
10,80
10,81
9,81
8,81
8,82
9,82
10,82
11,82
12,82
13,82
14,82
14,83
15,83
15,82
15,81
14,81
13,81
12,81
12,80
13,80
14,80
15,80
16,80
16,81
17,81
18,81
19,81
19,82
18,82
18,83
18,84
19,84
19,85
18,85
18,86
19,86
19,87
18,87
17,87
17,88
16,88
16,87
16,86
17,86
17,85
16,85
15,85
15,84
14,84
13,84
13,85
13,86
14,86
14,87
15,87
15,88
14,88
14,89
14,90
13,90
13,89
12,89
12,88
12,87
11,87
11,88
11,89
10,89
10,88
10,87
10,86
9,86
9,85
9,84
8,84
8,83
7,83
7,82
6,82
6,83
6,84
6,85
6,86
5,86
5,87
4,87
4,88
4,89
5,89
6,89
6,88
7,88
7,87
7,86
8,86
8,87
8,88
9,88
9,89
8,89
8,90
8,91
9,91
9,90
10,90
11,90
12,90
12,91
12,92
11,92
11,93
12,93
13,93
14,93
14,92
15,92
15,93
15,94
16,94
17,94
18,94
18,93
18,92
19,92
19,93
20,93
20,92
20,91
20,90
21,90
21,91
22,91
22,92
23,92
23,93
24,93
24,92
25,92
25,91
24,91
24,90
24,89
23,89
23,90
22,90
22,89
22,88
22,87
22,86
23,86
24,86
24,87
24,88
25,88
25,87
26,87
27,87
27,88
28,88
28,89
27,89
27,90
27,91
26,91
26,92
27,92
28,92
28,91
29,91
29,92
30,92
30,93
31,93
31,92
31,91
32,91
32,92
33,92
34,92
34,93
33,93
32,93
32,94
31,94
30,94
29,94
29,93
28,93
27,93
26,93
26,94
25,94
25,95
25,96
25,97
26,97
27,97
27,96
26,96
26,95
27,95
27,94
28,94
28,95
28,96
29,96
30,96
30,95
31,95
31,96
31,97
32,97
33,97
33,98
33,99
32,99
32,98
31,98
31,99
30,99
30,98
30,97
29,97
29,98
29,99
29,100
29,101
29,102
29,103
30,103
30,104
30,105
30,106
31,106
31,105
31,104
32,104
32,105
32,106
32,107
31,107
31,108
32,108
32,109
33,109
33,110
33,111
33,112
32,112
32,113
33,113
34,113
35,113
35,114
35,115
35,116
36,116
36,117
35,117
35,118
35,119
36,119
36,120
37,120
38,120
38,119
37,119
37,118
38,118
38,117
37,117
37,116
38,116
39,116
39,117
39,118
39,119
39,120
39,121
38,121
37,121
37,122
37,123
36,123
36,124
35,124
35,125
35,126
34,126
34,127
33,127
32,127
32,126
31,126
31,127
31,128
31,129
31,130
30,130
30,129
30,128
30,127
29,127
29,128
29,129
29,130
28,130
27,130
27,129
28,129
28,128
28,127
27,127
26,127
25,127
24,127
24,128
24,129
25,129
25,130
25,131
24,131
23,131
23,132
22,132
22,131
22,130
22,129
23,129
23,128
22,128
21,128
20,128
20,127
21,127
22,127
22,126
21,126
20,126
19,126
18,126
18,127
18,128
19,128
19,129
18,129
18,130
17,130
17,129
16,129
16,130
15,130
15,131
14,131
14,130
14,129
13,129
13,130
13,131
12,131
12,132
13,132
13,133
14,133
14,134
14,135
13,135
13,134
12,134
12,133
11,133
10,133
10,132
11,132
11,131
11,130
11,129
11,128
10,128
9,128
9,129
9,130
9,131
9,132
9,133
8,133
8,134
8,135
8,136
8,137
8,138
7,138
6,138
6,137
7,137
7,136
6,136
5,136
5,137
5,138
5,139
6,139
7,139
7,140
7,141
6,141
5,141
5,140
4,140
4,139
4,138
3,138
3,139
2,139
2,140
3,140
3,141
4,141
4,142
4,143
3,143
2,143
1,143
0,143
0,144
0,145
0,146
1,146
1,145
2,145
2,146
3,146
3,147
2,147
1,147
1,148
0,148
0,149
1,149
2,149
2,148
3,148
4,148
4,147
4,146
4,145
4,144
5,144
5,145
5,146
6,146
6,147
5,147
5,148
6,148
7,148
7,149
6,149
5,149
5,150
5,151
4,151
4,152
5,152
6,152
7,152
7,151
6,151
6,150
7,150
8,150
9,150
9,149
10,149
10,148
11,148
11,149
12,149
12,150
12,151
13,151
13,152
12,152
12,153
12,154
12,155
11,155
11,154
10,154
10,153
9,153
8,153
8,154
7,154
7,153
6,153
5,153
5,154
4,154
4,153
3,153
3,154
3,155
2,155
1,155
1,156
0,156
0,157
1,157
2,157
3,157
3,156
4,156
4,157
4,158
3,158
3,159
4,159
4,160
5,160
6,160
6,159
6,158
7,158
7,159
7,160
7,161
6,161
5,161
4,161
3,161
3,162
3,163
3,164
2,164
2,163
2,162
1,162
0,162
0,163
0,164
0,165
0,166
1,166
2,166
3,166
4,166
4,167
5,167
5,166
6,166
7,166
7,165
6,165
6,164
5,164
5,165
4,165
4,164
4,163
5,163
6,163
6,162
7,162
7,163
7,164
8,164
8,163
9,163
9,162
8,162
8,161
9,161
10,161
11,161
12,161
13,161
14,161
15,161
15,160
14,160
13,160
12,160
12,159
13,159
13,158
12,158
11,158
11,159
11,160
10,160
10,159
10,158
9,158
8,158
8,157
7,157
7,156
6,156
6,157
5,157
5,156
5,155
6,155
7,155
8,155
8,156
9,156
9,155
10,155
10,156
10,157
11,157
12,157
13,157
13,156
14,156
15,156
16,156
16,157
16,158
16,159
16,160
16,161
16,162
15,162
14,162
13,162
12,162
11,162
10,162
10,163
11,163
12,163
12,164
13,164
13,163
14,163
15,163
15,164
16,164
17,164
18,164
18,165
17,165
16,165
15,165
15,166
16,166
17,166
17,167
17,168
16,168
16,169
15,169
15,168
14,168
14,169
14,170
14,171
13,171
13,172
14,172
14,173
13,173
12,173
12,172
12,171
11,171
11,170
11,169
12,169
13,169
13,168
12,168
12,167
11,167
11,166
10,166
10,165
10,164
9,164
9,165
8,165
8,166
8,167
9,167
10,167
10,168
10,169
10,170
9,170
9,171
10,171
10,172
9,172
8,172
8,171
7,171
7,172
7,173
6,173
5,173
4,173
4,174
5,174
5,175
4,175
4,176
3,176
3,177
3,178
4,178
4,179
4,180
3,180
2,180
1,180
1,181
2,181
3,181
3,182
2,182
2,183
1,183
1,182
0,182
0,183
0,184
1,184
2,184
2,185
3,185
3,186
3,187
3,188
4,188
5,188
5,189
6,189
6,188
6,187
7,187
7,188
7,189
7,190
8,190
8,191
7,191
6,191
6,190
5,190
5,191
4,191
4,190
3,190
3,189
2,189
1,189
1,188
1,187
0,187
0,188
0,189
0,190
1,190
2,190
2,191
2,192
3,192
4,192
4,193
4,194
3,194
3,195
4,195
5,195
6,195
7,195
8,195
8,194
7,194
7,193
8,193
8,192
9,192
9,191
10,191
10,190
9,190
9,189
10,189
10,188
11,188
12,188
12,189
13,189
13,190
14,190
14,189
15,189
15,190
15,191
15,192
16,192
16,193
17,193
17,194
17,195
18,195
19,195
19,196
18,196
17,196
17,197
17,198
17,199
17,200
16,200
15,200
15,201
16,201
17,201
18,201
18,200
18,199
19,199
19,200
20,200
21,200
22,200
23,200
23,199
23,198
23,197
22,197
21,197
21,198
21,199
20,199
20,198
19,198
18,198
18,197
19,197
20,197
20,196
20,195
20,194
20,193
21,193
21,194
21,195
21,196
22,196
22,195
23,195
24,195
24,194
23,194
23,193
22,193
22,192
21,192
20,192
19,192
19,193
18,193
18,192
17,192
17,191
17,190
17,189
16,189
16,188
16,187
15,187
15,186
15,185
16,185
16,184
16,183
15,183
14,183
14,184
14,185
13,185
12,185
12,184
13,184
13,183
13,182
12,182
11,182
11,183
10,183
10,182
10,181
11,181
12,181
13,181
14,181
15,181
15,182
16,182
16,181
16,180
17,180
17,179
17,178
17,177
18,177
18,178
19,178
20,178
21,178
21,179
20,179
20,180
19,180
19,179
18,179
18,180
18,181
18,182
18,183
17,183
17,184
18,184
19,184
20,184
21,184
21,185
21,186
22,186
23,186
23,185
24,185
25,185
26,185
27,185
27,186
26,186
26,187
26,188
26,189
27,189
27,188
27,187
28,187
28,186
29,186
29,187
30,187
30,186
30,185
29,185
29,184
28,184
28,183
28,182
27,182
27,181
26,181
26,182
25,182
25,181
24,181
24,182
23,182
23,183
24,183
25,183
25,184
24,184
23,184
22,184
22,183
22,182
21,182
21,183
20,183
19,183
19,182
19,181
20,181
21,181
21,180
22,180
22,179
23,179
23,180
24,180
25,180
26,180
26,179
25,179
24,179
24,178
23,178
23,177
23,176
22,176
22,177
21,177
21,176
21,175
21,174
21,173
22,173
22,174
23,174
23,175
24,175
25,175
25,176
26,176
27,176
28,176
28,177
27,177
27,178
28,178
29,178
29,179
30,179
31,179
32,179
32,178
31,178
31,177
32,177
32,176
31,176
31,175
31,174
32,174
32,173
33,173
33,174
33,175
34,175
34,174
35,174
35,175
36,175
36,174
37,174
38,174
38,175
39,175
40,175
40,176
41,176
41,175
41,174
42,174
43,174
43,173
42,173
41,173
40,173
40,172
40,171
39,171
39,170
38,170
37,170
37,171
38,171
38,172
39,172
39,173
38,173
37,173
36,173
36,172
35,172
34,172
34,171
34,170
33,170
33,169
34,169
34,168
35,168
35,167
36,167
36,166
37,166
37,165
37,164
37,163
37,162
36,162
36,161
37,161
37,160
38,160
38,161
39,161
40,161
41,161
42,161
42,162
41,162
41,163
40,163
40,162
39,162
39,163
38,163
38,164
38,165
38,166
38,167
39,167
40,167
40,166
40,165
41,165
41,166
42,166
43,166
43,165
43,164
44,164
45,164
45,163
44,163
44,162
45,162
45,161
46,161
46,162
47,162
47,161
47,160
46,160
45,160
44,160
43,160
42,160
41,160
41,159
41,158
41,157
40,157
40,158
40,159
40,160
39,160
39,159
38,159
38,158
37,158
37,159
36,159
36,158
35,158
35,157
35,156
35,155
35,154
34,154
34,155
33,155
32,155
31,155
31,156
30,156
30,157
29,157
29,158
28,158
27,158
26,158
26,159
25,159
25,160
24,160
23,160
23,159
23,158
23,157
23,156
24,156
25,156
25,155
26,155
26,156
27,156
28,156
28,155
28,154
29,154
30,154
31,154
31,153
30,153
29,153
29,152
28,152
28,153
27,153
27,154
26,154
26,153
25,153
25,154
24,154
24,155
23,155
23,154
22,154
22,153
21,153
21,152
22,152
23,152
23,151
24,151
25,151
26,151
26,152
27,152
27,151
27,150
26,150
25,150
25,149
25,148
26,148
27,148
27,147
26,147
26,146
27,146
28,146
28,147
29,147
29,148
29,149
28,149
28,150
29,150
29,151
30,151
31,151
32,151
33,151
34,151
35,151
36,151
36,152
35,152
35,153
36,153
36,154
36,155
36,156
37,156
38,156
38,157
39,157
39,156
39,155
40,155
41,155
41,154
40,154
40,153
40,152
40,151
40,150
39,150
39,151
38,151
38,150
38,149
37,149
37,150
36,150
36,149
35,149
35,150
34,150
34,149
34,148
33,148
32,148
32,147
32,146
31,146
31,145
30,145
30,144
30,143
29,143
29,144
28,144
28,145
27,145
27,144
27,143
27,142
27,141
28,141
29,141
29,140
30,140
30,139
29,139
28,139
28,140
27,140
26,140
26,141
25,141
24,141
23,141
22,141
22,142
22,143
23,143
23,142
24,142
25,142
25,143
24,143
24,144
23,144
23,145
23,146
22,146
22,147
21,147
21,148
21,149
22,149
22,148
23,148
23,149
24,149
24,150
23,150
22,150
22,151
21,151
21,150
20,150
20,151
20,152
19,152
19,151
18,151
18,150
19,150
19,149
19,148
18,148
18,149
17,149
17,148
17,147
17,146
18,146
18,145
18,144
19,144
19,143
20,143
21,143
21,142
20,142
19,142
19,141
18,141
17,141
17,140
17,139
18,139
19,139
19,138
19,137
19,136
18,136
17,136
16,136
16,135
17,135
18,135
18,134
18,133
17,133
16,133
16,134
15,134
15,133
15,132
16,132
17,132
18,132
19,132
19,133
20,133
20,132
20,131
19,131
19,130
20,130
20,129
21,129
21,130
21,131
21,132
21,133
22,133
23,133
24,133
25,133
25,132
26,132
26,133
26,134
25,134
25,135
26,135
27,135
28,135
29,135
30,135
30,134
29,134
29,133
28,133
27,133
27,132
28,132
28,131
29,131
30,131
30,132
31,132
31,131
32,131
32,130
33,130
33,129
34,129
34,128
35,128
35,129
36,129
36,130
36,131
36,132
36,133
37,133
37,132
38,132
38,133
39,133
39,132
39,131
40,131
40,130
41,130
41,131
41,132
40,132
40,133
40,134
39,134
39,135
38,135
38,136
38,137
38,138
39,138
39,139
38,139
37,139
37,140
37,141
36,141
36,140
35,140
35,141
34,141
34,140
33,140
33,139
33,138
34,138
34,137
34,136
34,135
34,134
33,134
32,134
32,135
31,135
31,136
32,136
32,137
32,138
32,139
32,140
31,140
31,141
32,141
33,141
33,142
34,142
34,143
33,143
33,144
32,144
32,145
33,145
34,145
35,145
36,145
36,144
35,144
35,143
36,143
37,143
37,142
38,142
38,141
38,140
39,140
39,141
40,141
40,140
41,140
41,139
40,139
40,138
40,137
40,136
41,136
41,135
41,134
41,133
42,133
42,132
43,132
43,131
44,131
44,132
45,132
46,132
47,132
47,131
46,131
46,130
46,129
46,128
47,128
47,129
48,129
49,129
50,129
51,129
51,130
52,130
52,131
53,131
53,130
53,129
53,128
53,127
52,127
52,128
51,128
51,127
50,127
50,126
50,125
49,125
48,125
48,126
47,126
47,127
46,127
45,127
45,128
45,129
44,129
43,129
42,129
41,129
41,128
42,128
43,128
44,128
44,127
44,126
45,126
45,125
44,125
43,125
42,125
42,124
41,124
40,124
40,125
41,125
41,126
40,126
39,126
39,125
38,125
38,126
37,126
37,127
37,128
36,128
36,127
36,126
36,125
37,125
37,124
38,124
38,123
38,122
39,122
39,123
40,123
40,122
40,121
41,121
41,120
42,120
42,119
41,119
40,119
40,118
41,118
42,118
43,118
43,119
43,120
44,120
44,119
45,119
45,118
45,117
44,117
43,117
43,116
44,116
44,115
43,115
43,114
44,114
44,113
45,113
46,113
46,112
45,112
45,111
45,110
45,109
44,109
44,110
44,111
43,111
43,110
43,109
43,108
42,108
42,107
43,107
44,107
45,107
45,108
46,108
46,107
47,107
48,107
49,107
50,107
50,106
51,106
52,106
52,107
52,108
51,108
50,108
50,109
50,110
51,110
51,111
51,112
50,112
50,111
49,111
49,110
48,110
47,110
47,111
47,112
48,112
49,112
49,113
49,114
48,114
47,114
46,114
45,114
45,115
46,115
47,115
47,116
46,116
46,117
47,117
47,118
47,119
47,120
46,120
46,121
46,122
45,122
45,121
44,121
43,121
42,121
42,122
42,123
43,123
43,124
44,124
45,124
45,123
46,123
46,124
46,125
47,125
47,124
48,124
49,124
50,124
51,124
51,125
51,126
52,126
53,126
54,126
54,127
54,128
54,129
55,129
56,129
56,128
55,128
55,127
55,126
56,126
57,126
57,127
57,128
58,128
58,129
57,129
57,130
58,130
59,130
59,129
60,129
60,130
61,130
62,130
62,131
63,131
64,131
65,131
65,132
65,133
64,133
63,133
63,134
62,134
62,133
61,133
61,134
61,135
62,135
63,135
63,136
64,136
65,136
65,137
66,137
66,138
65,138
64,138
64,137
63,137
63,138
62,138
62,139
61,139
60,139
60,140
61,140
61,141
61,142
60,142
59,142
59,143
59,144
59,145
59,146
59,147
59,148
59,149
58,149
58,148
57,148
57,149
57,150
56,150
56,151
57,151
58,151
58,152
59,152
60,152
60,153
60,154
59,154
59,153
58,153
57,153
57,152
56,152
56,153
55,153
55,152
55,151
55,150
54,150
53,150
53,151
53,152
52,152
51,152
51,153
50,153
50,154
49,154
48,154
47,154
47,155
48,155
48,156
47,156
46,156
46,155
45,155
45,156
44,156
44,155
44,154
43,154
42,154
42,155
42,156
42,157
42,158
42,159
43,159
43,158
44,158
45,158
45,157
46,157
46,158
47,158
47,159
48,159
48,158
48,157
49,157
49,158
49,159
50,159
50,158
51,158
52,158
53,158
54,158
55,158
55,159
55,160
54,160
54,161
55,161
56,161
57,161
57,162
58,162
59,162
60,162
61,162
61,163
60,163
60,164
59,164
59,165
59,166
59,167
60,167
61,167
61,166
62,166
63,166
63,167
62,167
62,168
61,168
61,169
62,169
62,170
62,171
61,171
60,171
60,172
59,172
59,173
59,174
60,174
60,175
59,175
58,175
58,174
57,174
57,173
56,173
55,173
54,173
53,173
53,174
52,174
51,174
51,175
52,175
53,175
53,176
54,176
55,176
56,176
57,176
57,177
57,178
58,178
58,177
58,176
59,176
59,177
59,178
59,179
60,179
60,178
60,177
61,177
61,178
61,179
62,179
62,180
61,180
61,181
60,181
60,182
60,183
59,183
59,184
59,185
60,185
60,186
59,186
59,187
60,187
61,187
62,187
63,187
64,187
64,186
63,186
63,185
62,185
62,186
61,186
61,185
61,184
61,183
62,183
62,182
63,182
63,181
63,180
64,180
64,179
65,179
65,178
65,177
65,176
66,176
66,175
66,174
66,173
65,173
65,174
64,174
64,175
64,176
63,176
63,175
62,175
62,176
61,176
61,175
61,174
61,173
62,173
62,172
63,172
63,173
64,173
64,172
64,171
64,170
63,170
63,169
64,169
65,169
65,170
65,171
66,171
66,172
67,172
67,173
67,174
67,175
67,176
67,177
67,178
66,178
66,179
66,180
66,181
65,181
64,181
64,182
64,183
65,183
65,182
66,182
66,183
66,184
66,185
67,185
67,186
68,186
69,186
69,185
68,185
68,184
67,184
67,183
67,182
67,181
67,180
68,180
69,180
69,181
70,181
70,182
70,183
70,184
70,185
70,186
70,187
69,187
68,187
68,188
68,189
68,190
67,190
66,190
66,191
66,192
66,193
67,193
67,194
67,195
68,195
69,195
69,194
70,194
70,193
70,192
71,192
71,193
72,193
72,194
72,195
71,195
71,196
70,196
69,196
68,196
68,197
67,197
67,198
67,199
68,199
69,199
69,198
69,197
70,197
70,198
70,199
70,200
69,200
68,200
68,201
69,201
70,201
70,202
71,202
72,202
72,201
71,201
71,200
71,199
72,199
72,198
71,198
71,197
72,197
73,197
74,197
75,197
75,198
74,198
74,199
74,200
75,200
75,199
76,199
76,200
77,200
77,201
78,201
79,201
80,201
81,201
81,200
81,199
81,198
82,198
83,198
83,197
82,197
81,197
80,197
80,198
79,198
79,197
78,197
78,198
77,198
76,198
76,197
77,197
77,196
76,196
75,196
75,195
74,195
74,194
75,194
75,193
75,192
75,191
74,191
74,190
73,190
73,191
73,192
72,192
72,191
72,190
71,190
70,190
70,191
69,191
69,190
69,189
70,189
71,189
71,188
71,187
72,187
73,187
73,188
72,188
72,189
73,189
74,189
75,189
75,190
76,190
77,190
77,191
78,191
79,191
79,192
79,193
79,194
79,195
80,195
81,195
81,194
80,194
80,193
81,193
81,192
81,191
82,191
82,190
83,190
83,189
82,189
82,188
81,188
81,189
81,190
80,190
80,189
80,188
79,188
78,188
78,187
77,187
76,187
75,187
74,187
74,186
75,186
76,186
77,186
78,186
78,185
78,184
79,184
79,185
79,186
80,186
81,186
82,186
82,187
83,187
83,186
84,186
85,186
85,185
85,184
86,184
86,183
86,182
86,181
87,181
87,180
88,180
88,179
89,179
89,180
90,180
90,181
91,181
92,181
92,180
93,180
93,181
93,182
92,182
92,183
93,183
93,184
93,185
94,185
94,186
95,186
95,187
94,187
93,187
93,186
92,186
92,185
91,185
91,186
91,187
92,187
92,188
92,189
92,190
91,190
91,191
90,191
90,190
89,190
89,189
90,189
91,189
91,188
90,188
89,188
88,188
88,187
89,187
90,187
90,186
90,185
90,184
91,184
91,183
91,182
90,182
90,183
89,183
89,182
89,181
88,181
88,182
88,183
88,184
87,184
87,185
87,186
87,187
87,188
86,188
85,188
84,188
84,189
84,190
84,191
85,191
86,191
86,192
85,192
85,193
86,193
86,194
87,194
87,195
87,196
86,196
86,197
87,197
87,198
87,199
87,200
88,200
88,201
88,202
89,202
89,201
89,200
90,200
90,199
91,199
91,200
91,201
91,202
92,202
92,201
92,200
93,200
93,201
94,201
95,201
96,201
96,202
97,202
97,201
97,200
96,200
96,199
97,199
98,199
99,199
99,200
100,200
101,200
101,201
101,202
102,202
103,202
104,202
104,201
103,201
102,201
102,200
102,199
101,199
101,198
101,197
100,197
100,198
99,198
98,198
97,198
96,198
95,198
95,199
95,200
94,200
94,199
94,198
94,197
93,197
92,197
92,196
92,195
91,195
91,194
90,194
90,193
90,192
91,192
92,192
93,192
93,191
93,190
94,190
94,191
95,191
96,191
96,190
97,190
97,191
98,191
98,190
98,189
97,189
97,188
97,187
98,187
99,187
100,187
101,187
102,187
102,186
103,186
104,186
105,186
106,186
106,187
107,187
107,188
106,188
106,189
106,190
105,190
105,189
105,188
105,187
104,187
103,187
103,188
102,188
102,189
101,189
101,190
102,190
103,190
103,191
104,191
105,191
106,191
107,191
107,192
106,192
105,192
105,193
105,194
105,195
106,195
106,194
107,194
